Relationship, Support, Confidence, Lift, Leverage, Conviction
"{12305, 51657, 7190, 88631}' -> '{24746, 95398}", 0.020661, 0.934066, 37.673993, 0.020113, 14.790633
"{12305, 24746, 7190, 88631}' -> '{51657, 95398}", 0.020661, 0.944444, 37.004233, 0.020103, 17.540593
"{12305, 95398, 7190, 51657}' -> '{24746, 88631}", 0.020661, 0.885417, 37.552620, 0.020111, 8.521501
"{12305, 24746, 95398, 7190}' -> '{51657, 88631}", 0.020661, 0.913978, 38.368444, 0.020123, 11.348080
"{12305, 24746, 51657, 7190}' -> '{95398, 88631}", 0.020661, 0.923913, 38.393720, 0.020123, 12.826585
"{12305, 51657, 95398, 88631}' -> '{24746, 7190}", 0.020661, 0.913978, 38.368444, 0.020123, 11.348080
"{12305, 24746, 95398, 88631}' -> '{51657, 7190}", 0.020661, 0.923913, 37.633448, 0.020112, 12.820196
"{12305, 24746, 51657, 88631}' -> '{95398, 7190}", 0.020661, 0.934066, 37.673993, 0.020113, 14.790633
"{12305, 24746, 51657, 95398}' -> '{7190, 88631}", 0.020661, 0.885417, 37.169430, 0.020105, 8.519379
"{51657, 95398, 7190, 88631}' -> '{12305, 24746}", 0.020661, 0.923913, 37.633448, 0.020112, 12.820196
"{24746, 95398, 7190, 88631}' -> '{12305, 51657}", 0.020661, 0.934066, 36.949493, 0.020102, 14.783260
"{51657, 24746, 7190, 88631}' -> '{12305, 95398}", 0.020661, 0.944444, 36.655136, 0.020097, 17.536217
"{51657, 24746, 95398, 7190}' -> '{12305, 88631}", 0.020661, 0.913978, 37.980884, 0.020117, 11.345254
"{51657, 24746, 95398, 88631}' -> '{12305, 7190}", 0.020661, 0.923913, 37.264493, 0.020107, 12.817001
"{12305, 88631, 95398, 7190, 51657}' -> '{24746}", 0.020661, 0.955056, 37.779818, 0.020114, 21.687530
"{12305, 88631, 95398, 7190, 24746}' -> '{51657}", 0.020661, 0.965909, 37.137850, 0.020105, 28.570409
"{12305, 7190, 88631, 51657, 24746}' -> '{95398}", 0.020661, 0.977011, 36.875461, 0.020101, 42.347470
"{12305, 95398, 7190, 51657, 24746}' -> '{88631}", 0.020661, 0.944444, 38.092593, 0.020119, 17.553719
"{12305, 95398, 88631, 51657, 24746}' -> '{7190}", 0.020661, 0.955056, 37.420011, 0.020109, 21.682122
"{88631, 95398, 7190, 51657, 24746}' -> '{12305}", 0.020661, 0.965909, 25.803571, 0.019860, 28.235293
"{7190}' -> '{95398, 88631, 51657, 24746, 92490}", 0.020418, 0.800000, 37.400000, 0.019872, 4.893048
"{88631}' -> '{95398, 7190, 51657, 24746, 92490}", 0.020418, 0.823529, 38.067416, 0.019882, 5.544077
"{95398}' -> '{7190, 88631, 51657, 24746, 92490}", 0.020418, 0.770642, 36.865372, 0.019864, 4.268858
"{51657}' -> '{88631, 95398, 7190, 24746, 92490}", 0.020418, 0.785047, 37.554445, 0.019874, 4.554924
"{24746}' -> '{88631, 95398, 7190, 51657, 92490}", 0.020418, 0.807692, 37.759615, 0.019877, 5.088770
"{92490}' -> '{88631, 95398, 7190, 51657, 24746}", 0.020418, 0.792453, 37.047170, 0.019867, 4.715119
"{7190, 88631}' -> '{51657, 24746, 92490, 95398}", 0.020418, 0.857143, 37.118797, 0.019868, 6.838357
"{95398, 7190}' -> '{51657, 24746, 92490, 88631}", 0.020418, 0.823529, 37.644444, 0.019876, 5.542700
"{51657, 7190}' -> '{24746, 92490, 95398, 88631}", 0.020418, 0.831683, 38.017162, 0.019881, 5.811204
"{24746, 7190}' -> '{51657, 92490, 95398, 88631}", 0.020418, 0.857143, 38.329193, 0.019885, 6.843461
"{92490, 7190}' -> '{51657, 24746, 95398, 88631}", 0.020418, 0.840000, 37.562609, 0.019875, 6.110233
"{95398, 88631}' -> '{51657, 24746, 92490, 7190}", 0.020418, 0.848485, 38.358974, 0.019886, 6.454011
"{51657, 88631}' -> '{24746, 95398, 92490, 7190}", 0.020418, 0.857143, 38.750392, 0.019891, 6.845163
"{24746, 88631}' -> '{51657, 92490, 95398, 7190}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{92490, 88631}' -> '{51657, 24746, 95398, 7190}", 0.020418, 0.865979, 38.307948, 0.019885, 7.292865
"{51657, 95398}' -> '{24746, 92490, 7190, 88631}", 0.020418, 0.800000, 37.400000, 0.019872, 4.893048
"{24746, 95398}' -> '{51657, 92490, 7190, 88631}", 0.020418, 0.823529, 37.644444, 0.019876, 5.542700
"{92490, 95398}' -> '{51657, 24746, 7190, 88631}", 0.020418, 0.815534, 37.278964, 0.019870, 5.302459
"{51657, 24746}' -> '{92490, 95398, 7190, 88631}", 0.020418, 0.831683, 38.017162, 0.019881, 5.811204
"{51657, 92490}' -> '{24746, 95398, 7190, 88631}", 0.020418, 0.815534, 36.869305, 0.019864, 5.301141
"{24746, 92490}' -> '{51657, 95398, 7190, 88631}", 0.020418, 0.848485, 37.942029, 0.019880, 6.452406
"{95398, 7190, 88631}' -> '{51657, 24746, 92490}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{51657, 7190, 88631}' -> '{24746, 92490, 95398}", 0.020418, 0.893617, 37.900417, 0.019879, 9.178366
"{24746, 7190, 88631}' -> '{51657, 92490, 95398}", 0.020418, 0.903226, 36.790802, 0.019863, 10.079647
"{92490, 7190, 88631}' -> '{51657, 24746, 95398}", 0.020418, 0.903226, 37.534050, 0.019874, 10.084670
"{51657, 95398, 7190}' -> '{24746, 92490, 88631}", 0.020418, 0.848485, 37.942029, 0.019880, 6.452406
"{24746, 95398, 7190}' -> '{51657, 92490, 88631}", 0.020418, 0.875000, 38.295213, 0.019885, 7.817209
"{92490, 95398, 7190}' -> '{51657, 24746, 88631}", 0.020418, 0.865979, 37.900417, 0.019879, 7.291051
"{51657, 24746, 7190}' -> '{92490, 95398, 88631}", 0.020418, 0.884211, 38.698320, 0.019890, 8.439033
"{51657, 92490, 7190}' -> '{24746, 95398, 88631}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{24746, 92490, 7190}' -> '{51657, 95398, 88631}", 0.020418, 0.903226, 38.706989, 0.019891, 10.092205
"{51657, 95398, 88631}' -> '{24746, 92490, 7190}", 0.020418, 0.875000, 38.706989, 0.019891, 7.819154
"{24746, 95398, 88631}' -> '{51657, 92490, 7190}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{92490, 95398, 88631}' -> '{51657, 24746, 7190}", 0.020418, 0.893617, 38.698320, 0.019890, 9.182936
"{51657, 24746, 88631}' -> '{92490, 95398, 7190}", 0.020418, 0.893617, 37.900417, 0.019879, 9.178366
"{51657, 92490, 88631}' -> '{24746, 95398, 7190}", 0.020418, 0.893617, 38.295213, 0.019885, 9.180651
"{24746, 92490, 88631}' -> '{51657, 95398, 7190}", 0.020418, 0.913043, 37.942029, 0.019880, 11.223262
"{51657, 24746, 95398}' -> '{92490, 7190, 88631}", 0.020418, 0.848485, 37.534050, 0.019874, 6.450802
"{51657, 92490, 95398}' -> '{24746, 7190, 88631}", 0.020418, 0.831683, 36.790802, 0.019863, 5.806872
"{24746, 92490, 95398}' -> '{51657, 7190, 88631}", 0.020418, 0.865979, 37.900417, 0.019879, 7.291051
"{51657, 24746, 92490}' -> '{95398, 7190, 88631}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{51657, 95398, 7190, 88631}' -> '{24746, 92490}", 0.020418, 0.913043, 37.942029, 0.019880, 11.223262
"{24746, 95398, 7190, 88631}' -> '{51657, 92490}", 0.020418, 0.923077, 36.869305, 0.019864, 12.674526
"{92490, 95398, 7190, 88631}' -> '{51657, 24746}", 0.020418, 0.933333, 38.017162, 0.019881, 14.631745
"{51657, 24746, 7190, 88631}' -> '{92490, 95398}", 0.020418, 0.933333, 37.278964, 0.019870, 14.624453
"{51657, 92490, 7190, 88631}' -> '{24746, 95398}", 0.020418, 0.933333, 37.644444, 0.019876, 14.628099
"{24746, 92490, 7190, 88631}' -> '{51657, 95398}", 0.020418, 0.954545, 37.400000, 0.019872, 21.438502
"{51657, 24746, 95398, 7190}' -> '{92490, 88631}", 0.020418, 0.903226, 38.307948, 0.019885, 10.089694
"{51657, 92490, 95398, 7190}' -> '{24746, 88631}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{24746, 95398, 92490, 7190}' -> '{51657, 88631}", 0.020418, 0.923077, 38.750392, 0.019891, 12.690326
"{51657, 24746, 92490, 7190}' -> '{95398, 88631}", 0.020418, 0.923077, 38.358974, 0.019886, 12.687166
"{51657, 24746, 95398, 88631}' -> '{92490, 7190}", 0.020418, 0.913043, 37.562609, 0.019875, 11.220467
"{51657, 92490, 95398, 88631}' -> '{24746, 7190}", 0.020418, 0.913043, 38.329193, 0.019885, 11.226057
"{24746, 92490, 95398, 88631}' -> '{51657, 7190}", 0.020418, 0.933333, 38.017162, 0.019881, 14.631745
"{51657, 24746, 92490, 88631}' -> '{95398, 7190}", 0.020418, 0.933333, 37.644444, 0.019876, 14.628099
"{51657, 24746, 92490, 95398}' -> '{7190, 88631}", 0.020418, 0.884211, 37.118797, 0.019868, 8.430636
"{88631, 95398, 7190, 51657, 24746}' -> '{92490}", 0.020418, 0.954545, 37.047170, 0.019867, 21.433155
"{88631, 95398, 7190, 51657, 92490}' -> '{24746}", 0.020418, 0.954545, 37.759615, 0.019877, 21.443850
"{88631, 95398, 7190, 24746, 92490}' -> '{51657}", 0.020418, 0.976744, 37.554445, 0.019874, 41.881622
"{7190, 88631, 51657, 24746, 92490}' -> '{95398}", 0.020418, 0.976744, 36.865372, 0.019864, 41.860718
"{95398, 7190, 51657, 24746, 92490}' -> '{88631}", 0.020418, 0.943820, 38.067416, 0.019882, 17.358677
"{95398, 88631, 51657, 24746, 92490}' -> '{7190}", 0.020418, 0.954545, 37.400000, 0.019872, 21.438502
"{12305}' -> '{88631, 95398, 7190, 24746, 92490}", 0.020418, 0.545455, 26.093023, 0.019636, 2.154011
"{7190}' -> '{12305, 95398, 88631, 24746, 92490}", 0.020418, 0.800000, 37.400000, 0.019872, 4.893048
"{88631}' -> '{12305, 95398, 7190, 24746, 92490}", 0.020418, 0.823529, 38.067416, 0.019882, 5.544077
"{95398}' -> '{12305, 7190, 88631, 24746, 92490}", 0.020418, 0.770642, 36.865372, 0.019864, 4.268858
"{24746}' -> '{12305, 88631, 95398, 7190, 92490}", 0.020418, 0.807692, 37.759615, 0.019877, 5.088770
"{92490}' -> '{12305, 88631, 95398, 7190, 24746}", 0.020418, 0.792453, 37.047170, 0.019867, 4.715119
"{12305, 7190}' -> '{24746, 92490, 95398, 88631}", 0.020418, 0.823529, 37.644444, 0.019876, 5.542700
"{12305, 88631}' -> '{24746, 95398, 92490, 7190}", 0.020418, 0.848485, 38.358974, 0.019886, 6.454011
"{12305, 95398}' -> '{24746, 92490, 7190, 88631}", 0.020418, 0.792453, 37.047170, 0.019867, 4.715119
"{12305, 24746}' -> '{92490, 95398, 7190, 88631}", 0.020418, 0.831683, 38.017162, 0.019881, 5.811204
"{12305, 92490}' -> '{24746, 95398, 7190, 88631}", 0.020418, 0.807692, 36.514793, 0.019859, 5.084978
"{7190, 88631}' -> '{12305, 24746, 92490, 95398}", 0.020418, 0.857143, 37.118797, 0.019868, 6.838357
"{95398, 7190}' -> '{12305, 24746, 92490, 88631}", 0.020418, 0.823529, 37.644444, 0.019876, 5.542700
"{24746, 7190}' -> '{12305, 92490, 95398, 88631}", 0.020418, 0.857143, 38.329193, 0.019885, 6.843461
"{92490, 7190}' -> '{12305, 24746, 95398, 88631}", 0.020418, 0.840000, 37.562609, 0.019875, 6.110233
"{95398, 88631}' -> '{12305, 24746, 92490, 7190}", 0.020418, 0.848485, 38.358974, 0.019886, 6.454011
"{24746, 88631}' -> '{12305, 92490, 95398, 7190}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{92490, 88631}' -> '{12305, 24746, 95398, 7190}", 0.020418, 0.865979, 38.307948, 0.019885, 7.292865
"{24746, 95398}' -> '{12305, 92490, 7190, 88631}", 0.020418, 0.823529, 37.230769, 0.019870, 5.541322
"{92490, 95398}' -> '{12305, 24746, 7190, 88631}", 0.020418, 0.815534, 37.278964, 0.019870, 5.302459
"{24746, 92490}' -> '{12305, 95398, 7190, 88631}", 0.020418, 0.848485, 37.942029, 0.019880, 6.452406
"{12305, 7190, 88631}' -> '{24746, 92490, 95398}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{12305, 95398, 7190}' -> '{24746, 92490, 88631}", 0.020418, 0.848485, 37.942029, 0.019880, 6.452406
"{12305, 24746, 7190}' -> '{92490, 95398, 88631}", 0.020418, 0.884211, 38.698320, 0.019890, 8.439033
"{12305, 92490, 7190}' -> '{24746, 95398, 88631}", 0.020418, 0.857143, 37.118797, 0.019868, 6.838357
"{12305, 95398, 88631}' -> '{24746, 92490, 7190}", 0.020418, 0.875000, 38.706989, 0.019891, 7.819154
"{12305, 24746, 88631}' -> '{92490, 95398, 7190}", 0.020418, 0.893617, 37.900417, 0.019879, 9.178366
"{12305, 92490, 88631}' -> '{24746, 95398, 7190}", 0.020418, 0.884211, 37.892105, 0.019879, 8.434834
"{12305, 24746, 95398}' -> '{92490, 7190, 88631}", 0.020418, 0.848485, 37.534050, 0.019874, 6.450802
"{12305, 92490, 95398}' -> '{24746, 7190, 88631}", 0.020418, 0.831683, 36.790802, 0.019863, 5.806872
"{12305, 24746, 92490}' -> '{95398, 7190, 88631}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{95398, 7190, 88631}' -> '{12305, 24746, 92490}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{24746, 7190, 88631}' -> '{12305, 92490, 95398}", 0.020418, 0.903226, 36.790802, 0.019863, 10.079647
"{92490, 7190, 88631}' -> '{12305, 24746, 95398}", 0.020418, 0.903226, 37.534050, 0.019874, 10.084670
"{24746, 95398, 7190}' -> '{12305, 92490, 88631}", 0.020418, 0.875000, 37.892105, 0.019879, 7.815265
"{92490, 95398, 7190}' -> '{12305, 24746, 88631}", 0.020418, 0.865979, 37.900417, 0.019879, 7.291051
"{24746, 92490, 7190}' -> '{12305, 95398, 88631}", 0.020418, 0.903226, 38.706989, 0.019891, 10.092205
"{24746, 95398, 88631}' -> '{12305, 92490, 7190}", 0.020418, 0.884211, 37.118797, 0.019868, 8.430636
"{92490, 95398, 88631}' -> '{12305, 24746, 7190}", 0.020418, 0.893617, 38.698320, 0.019890, 9.182936
"{24746, 92490, 88631}' -> '{12305, 95398, 7190}", 0.020418, 0.913043, 37.942029, 0.019880, 11.223262
"{24746, 92490, 95398}' -> '{12305, 7190, 88631}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{12305, 95398, 7190, 88631}' -> '{24746, 92490}", 0.020418, 0.913043, 37.942029, 0.019880, 11.223262
"{12305, 24746, 7190, 88631}' -> '{92490, 95398}", 0.020418, 0.933333, 37.278964, 0.019870, 14.624453
"{12305, 92490, 7190, 88631}' -> '{24746, 95398}", 0.020418, 0.923077, 37.230769, 0.019870, 12.677686
"{12305, 24746, 95398, 7190}' -> '{92490, 88631}", 0.020418, 0.903226, 38.307948, 0.019885, 10.089694
"{12305, 92490, 95398, 7190}' -> '{24746, 88631}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{12305, 24746, 92490, 7190}' -> '{95398, 88631}", 0.020418, 0.923077, 38.358974, 0.019886, 12.687166
"{12305, 24746, 95398, 88631}' -> '{92490, 7190}", 0.020418, 0.913043, 37.562609, 0.019875, 11.220467
"{12305, 92490, 95398, 88631}' -> '{24746, 7190}", 0.020418, 0.913043, 38.329193, 0.019885, 11.226057
"{12305, 24746, 92490, 88631}' -> '{95398, 7190}", 0.020418, 0.933333, 37.644444, 0.019876, 14.628099
"{12305, 24746, 92490, 95398}' -> '{7190, 88631}", 0.020418, 0.884211, 37.118797, 0.019868, 8.430636
"{24746, 95398, 7190, 88631}' -> '{12305, 92490}", 0.020418, 0.923077, 36.514793, 0.019859, 12.671366
"{92490, 95398, 7190, 88631}' -> '{12305, 24746}", 0.020418, 0.933333, 38.017162, 0.019881, 14.631745
"{24746, 92490, 7190, 88631}' -> '{12305, 95398}", 0.020418, 0.954545, 37.047170, 0.019867, 21.433155
"{24746, 95398, 92490, 7190}' -> '{12305, 88631}", 0.020418, 0.923077, 38.358974, 0.019886, 12.687166
"{24746, 92490, 95398, 88631}' -> '{12305, 7190}", 0.020418, 0.933333, 37.644444, 0.019876, 14.628099
"{12305, 88631, 95398, 7190, 24746}' -> '{92490}", 0.020418, 0.954545, 37.047170, 0.019867, 21.433155
"{12305, 88631, 95398, 7190, 92490}' -> '{24746}", 0.020418, 0.954545, 37.759615, 0.019877, 21.443850
"{12305, 7190, 88631, 24746, 92490}' -> '{95398}", 0.020418, 0.976744, 36.865372, 0.019864, 41.860718
"{12305, 95398, 7190, 24746, 92490}' -> '{88631}", 0.020418, 0.943820, 38.067416, 0.019882, 17.358677
"{12305, 95398, 88631, 24746, 92490}' -> '{7190}", 0.020418, 0.954545, 37.400000, 0.019872, 21.438502
"{88631, 95398, 7190, 24746, 92490}' -> '{12305}", 0.020418, 0.976744, 26.093023, 0.019636, 41.390373
"{12305}' -> '{7190, 88631, 51657, 24746, 92490}", 0.020418, 0.545455, 26.093023, 0.019636, 2.154011
"{7190}' -> '{12305, 88631, 51657, 24746, 92490}", 0.020418, 0.800000, 37.400000, 0.019872, 4.893048
"{88631}' -> '{12305, 7190, 51657, 24746, 92490}", 0.020418, 0.823529, 38.067416, 0.019882, 5.544077
"{51657}' -> '{12305, 7190, 88631, 24746, 92490}", 0.020418, 0.785047, 37.554445, 0.019874, 4.554924
"{24746}' -> '{12305, 7190, 88631, 51657, 92490}", 0.020418, 0.807692, 37.759615, 0.019877, 5.088770
"{92490}' -> '{12305, 7190, 88631, 51657, 24746}", 0.020418, 0.792453, 37.472999, 0.019873, 4.716290
"{12305, 7190}' -> '{51657, 24746, 92490, 88631}", 0.020418, 0.823529, 37.644444, 0.019876, 5.542700
"{12305, 88631}' -> '{51657, 24746, 92490, 7190}", 0.020418, 0.848485, 38.358974, 0.019886, 6.454011
"{12305, 51657}' -> '{24746, 92490, 7190, 88631}", 0.020418, 0.807692, 37.759615, 0.019877, 5.088770
"{12305, 24746}' -> '{51657, 92490, 7190, 88631}", 0.020418, 0.831683, 38.017162, 0.019881, 5.811204
"{12305, 92490}' -> '{51657, 24746, 7190, 88631}", 0.020418, 0.807692, 36.920513, 0.019865, 5.086242
"{7190, 88631}' -> '{12305, 24746, 51657, 92490}", 0.020418, 0.857143, 37.118797, 0.019868, 6.838357
"{51657, 7190}' -> '{12305, 24746, 92490, 88631}", 0.020418, 0.831683, 38.017162, 0.019881, 5.811204
"{24746, 7190}' -> '{12305, 92490, 51657, 88631}", 0.020418, 0.857143, 38.329193, 0.019885, 6.843461
"{92490, 7190}' -> '{12305, 24746, 51657, 88631}", 0.020418, 0.840000, 37.975385, 0.019880, 6.111753
"{51657, 88631}' -> '{12305, 24746, 92490, 7190}", 0.020418, 0.857143, 38.750392, 0.019891, 6.845163
"{24746, 88631}' -> '{12305, 92490, 51657, 7190}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{92490, 88631}' -> '{12305, 24746, 51657, 7190}", 0.020418, 0.865979, 38.724339, 0.019891, 7.294679
"{51657, 24746}' -> '{12305, 92490, 7190, 88631}", 0.020418, 0.831683, 37.599391, 0.019875, 5.809760
"{51657, 92490}' -> '{12305, 24746, 7190, 88631}", 0.020418, 0.815534, 37.278964, 0.019870, 5.302459
"{24746, 92490}' -> '{12305, 51657, 7190, 88631}", 0.020418, 0.848485, 38.358974, 0.019886, 6.454011
"{12305, 7190, 88631}' -> '{51657, 24746, 92490}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{12305, 51657, 7190}' -> '{24746, 92490, 88631}", 0.020418, 0.857143, 38.329193, 0.019885, 6.843461
"{12305, 24746, 7190}' -> '{51657, 92490, 88631}", 0.020418, 0.884211, 38.698320, 0.019890, 8.439033
"{12305, 92490, 7190}' -> '{51657, 24746, 88631}", 0.020418, 0.857143, 37.513678, 0.019874, 6.840058
"{12305, 51657, 88631}' -> '{24746, 92490, 7190}", 0.020418, 0.884211, 39.114431, 0.019896, 8.441132
"{12305, 24746, 88631}' -> '{51657, 92490, 7190}", 0.020418, 0.893617, 37.900417, 0.019879, 9.178366
"{12305, 92490, 88631}' -> '{51657, 24746, 7190}", 0.020418, 0.884211, 38.290970, 0.019885, 8.436934
"{12305, 24746, 51657}' -> '{92490, 7190, 88631}", 0.020418, 0.857143, 37.917051, 0.019880, 6.841760
"{12305, 92490, 51657}' -> '{24746, 7190, 88631}", 0.020418, 0.831683, 36.790802, 0.019863, 5.806872
"{12305, 24746, 92490}' -> '{51657, 7190, 88631}", 0.020418, 0.865979, 37.900417, 0.019879, 7.291051
"{51657, 7190, 88631}' -> '{12305, 24746, 92490}", 0.020418, 0.893617, 37.900417, 0.019879, 9.178366
"{24746, 7190, 88631}' -> '{12305, 92490, 51657}", 0.020418, 0.903226, 36.790802, 0.019863, 10.079647
"{92490, 7190, 88631}' -> '{12305, 24746, 51657}", 0.020418, 0.903226, 37.917051, 0.019880, 10.087182
"{51657, 24746, 7190}' -> '{12305, 92490, 88631}", 0.020418, 0.884211, 38.290970, 0.019885, 8.436934
"{51657, 92490, 7190}' -> '{12305, 24746, 88631}", 0.020418, 0.865979, 37.900417, 0.019879, 7.291051
"{24746, 92490, 7190}' -> '{12305, 51657, 88631}", 0.020418, 0.903226, 39.114431, 0.019896, 10.094717
"{51657, 24746, 88631}' -> '{12305, 92490, 7190}", 0.020418, 0.893617, 37.513678, 0.019874, 9.176082
"{51657, 92490, 88631}' -> '{12305, 24746, 7190}", 0.020418, 0.893617, 38.698320, 0.019890, 9.182936
"{24746, 92490, 88631}' -> '{12305, 51657, 7190}", 0.020418, 0.913043, 38.329193, 0.019885, 11.226057
"{51657, 24746, 92490}' -> '{12305, 7190, 88631}", 0.020418, 0.865979, 37.501465, 0.019874, 7.289237
"{12305, 51657, 7190, 88631}' -> '{24746, 92490}", 0.020418, 0.923077, 38.358974, 0.019886, 12.687166
"{12305, 24746, 7190, 88631}' -> '{51657, 92490}", 0.020418, 0.933333, 37.278964, 0.019870, 14.624453
"{12305, 92490, 7190, 88631}' -> '{51657, 24746}", 0.020418, 0.923077, 37.599391, 0.019875, 12.680846
"{12305, 24746, 51657, 7190}' -> '{92490, 88631}", 0.020418, 0.913043, 38.724339, 0.019891, 11.228853
"{12305, 92490, 51657, 7190}' -> '{24746, 88631}", 0.020418, 0.884211, 37.501465, 0.019874, 8.432735
"{12305, 24746, 92490, 7190}' -> '{51657, 88631}", 0.020418, 0.923077, 38.750392, 0.019891, 12.690326
"{12305, 24746, 51657, 88631}' -> '{92490, 7190}", 0.020418, 0.923077, 37.975385, 0.019880, 12.684006
"{12305, 92490, 51657, 88631}' -> '{24746, 7190}", 0.020418, 0.913043, 38.329193, 0.019885, 11.226057
"{12305, 24746, 92490, 88631}' -> '{51657, 7190}", 0.020418, 0.933333, 38.017162, 0.019881, 14.631745
"{12305, 24746, 51657, 92490}' -> '{7190, 88631}", 0.020418, 0.884211, 37.118797, 0.019868, 8.430636
"{51657, 24746, 7190, 88631}' -> '{12305, 92490}", 0.020418, 0.933333, 36.920513, 0.019865, 14.620807
"{51657, 92490, 7190, 88631}' -> '{12305, 24746}", 0.020418, 0.933333, 38.017162, 0.019881, 14.631745
"{24746, 92490, 7190, 88631}' -> '{12305, 51657}", 0.020418, 0.954545, 37.759615, 0.019877, 21.443850
"{51657, 24746, 92490, 7190}' -> '{12305, 88631}", 0.020418, 0.923077, 38.358974, 0.019886, 12.687166
"{51657, 24746, 92490, 88631}' -> '{12305, 7190}", 0.020418, 0.933333, 37.644444, 0.019876, 14.628099
"{12305, 7190, 88631, 51657, 24746}' -> '{92490}", 0.020418, 0.965517, 37.472999, 0.019873, 28.252795
"{12305, 7190, 88631, 51657, 92490}' -> '{24746}", 0.020418, 0.954545, 37.759615, 0.019877, 21.443850
"{12305, 7190, 88631, 24746, 92490}' -> '{51657}", 0.020418, 0.976744, 37.554445, 0.019874, 41.881622
"{12305, 7190, 51657, 24746, 92490}' -> '{88631}", 0.020418, 0.943820, 38.067416, 0.019882, 17.358677
"{12305, 88631, 51657, 24746, 92490}' -> '{7190}", 0.020418, 0.954545, 37.400000, 0.019872, 21.438502
"{7190, 88631, 51657, 24746, 92490}' -> '{12305}", 0.020418, 0.976744, 26.093023, 0.019636, 41.390373
